8619;SIM00010744;+39320009032;2025-09-01;;ATTIVA
8620;SIM00014081;+39320017741;2021-12-25;;ATTIVA
8621;SIM00017051;+39320004448;2023-03-06;;ATTIVA
8622;SIM00011812;+39320015434;2022-04-23;;ATTIVA
8623;SIM00017374;+39320017473;2022-03-28;;ATTIVA
8624;SIM00006548;+39320000615;2024-04-29;;ATTIVA
8625;SIM00013001;+39320008292;2024-11-01;;ATTIVA
8626;SIM00019180;+39320015552;2021-05-14;;ATTIVA
8627;SIM00015355;+39320010920;2024-10-31;;ATTIVA
8628;SIM00012802;+39320003571;2021-10-04;;ATTIVA
8629;SIM00015264;+39320007315;2023-04-05;;ATTIVA
8630;SIM00014197;+39320008877;2022-12-02;;ATTIVA
8631;SIM00024853;+39320014044;2023-07-27;;ATTIVA
8632;SIM00018999;+39320013636;2025-07-03;;ATTIVA
8633;SIM00018164;+39320005945;2023-11-27;;ATTIVA
8634;SIM00008437;+39320002750;2022-11-27;;ATTIVA
8635;SIM00020100;+39320006186;2021-10-30;;ATTIVA
8636;SIM00019078;+39320003340;2022-11-25;;ATTIVA
8637;SIM00002973;+39320005947;2022-02-13;;ATTIVA
8638;SIM00021764;+39320003239;2024-08-08;;ATTIVA
8639;SIM00021331;+39320014322;2021-08-25;;ATTIVA
8640;SIM00013803;+39320005647;2021-11-18;;ATTIVA
8641;SIM00008040;+39320007117;2025-04-11;;ATTIVA
8642;SIM00016590;+39320005604;2022-09-18;;ATTIVA
8643;SIM00017620;+39320011568;2021-01-08;;ATTIVA
8644;SIM00009695;+39320009270;2021-07-14;;ATTIVA
8645;SIM00013578;+39320009464;2021-07-07;;ATTIVA
8646;SIM00015013;+39320003495;2025-06-07;;ATTIVA
8647;SIM00018618;+39320011523;2021-09-01;;ATTIVA
8648;SIM00013139;+39320016083;2023-10-08;;ATTIVA
8649;SIM00003637;+39320014277;2021-09-08;;ATTIVA
8650;SIM00018380;+39320003453;2025-09-30;;ATTIVA
8651;SIM00009491;+39320000530;2022-08-03;;ATTIVA
8652;SIM00009495;+39320013651;2025-08-27;;ATTIVA
8653;SIM00007004;+39320000066;2026-01-23;;ATTIVA
8654;SIM00022786;+39320001228;2023-10-31;;ATTIVA
8655;SIM00002002;+39320010227;2023-09-10;;ATTIVA
8656;SIM00011851;+39320019041;2021-10-25;;ATTIVA
8657;SIM00007228;+39320014644;2024-07-03;;ATTIVA
8658;SIM00009032;+39320017254;2021-11-03;;ATTIVA
8659;SIM00007369;+39320013554;2025-07-23;;ATTIVA
8660;SIM00012161;+39320008895;2023-06-21;;ATTIVA
8661;SIM00000594;+39320012161;2024-10-26;;ATTIVA
8662;SIM00000282;+39320000182;2023-06-12;;ATTIVA
8663;SIM00001668;+39320000842;2021-06-02;;ATTIVA
8664;SIM00018638;+39320017499;2023-12-16;;ATTIVA
8665;SIM00007494;+39320014733;2024-05-15;;ATTIVA
8666;SIM00011979;+39320006781;2022-04-25;;ATTIVA
8667;SIM00022661;+39320010218;2023-06-21;;ATTIVA
8668;SIM00024960;+39320001501;2025-11-03;;ATTIVA
8669;SIM00003317;+39320015995;2023-09-08;;ATTIVA
8670;SIM00008813;+39320005577;2022-10-14;;ATTIVA
8671;SIM00024669;+39320004495;2025-07-10;;ATTIVA
8672;SIM00008700;+39320002416;2024-06-27;;ATTIVA
8673;SIM00018035;+39320007024;2023-10-31;;ATTIVA
8674;SIM00002161;+39320018271;2023-11-18;;ATTIVA
8675;SIM00002486;+39320019798;2023-04-10;;ATTIVA
8676;SIM00021315;+39320018710;2022-09-24;;ATTIVA
8677;SIM00001521;+39320008048;2021-09-29;;ATTIVA
8678;SIM00010182;+39320006483;2021-12-06;;ATTIVA
8679;SIM00007762;+39320010269;2022-05-12;;ATTIVA
8680;SIM00014057;+39320011113;2021-08-19;;ATTIVA
8681;SIM00024236;+39320001109;2021-10-12;;ATTIVA
8682;SIM00000003;+39320016793;2025-03-19;;ATTIVA
8683;SIM00002524;+39320001418;2024-06-10;;ATTIVA
8684;SIM00023434;+39320015774;2026-01-13;;ATTIVA
8685;SIM00016193;+39320015579;2024-03-04;;ATTIVA
8686;SIM00022592;+39320016796;2024-03-24;;ATTIVA
8687;SIM00003998;+39320009596;2022-01-22;;ATTIVA
8688;SIM00001258;+39320003984;2025-06-12;;ATTIVA
8689;SIM00006603;+39320004035;2023-04-24;;ATTIVA
8690;SIM00016540;+39320001462;2023-07-03;;ATTIVA
8691;SIM00004391;+39320010893;2022-12-07;;ATTIVA
8692;SIM00004064;+39320017539;2023-04-24;;ATTIVA
8693;SIM00016934;+39320004469;2024-10-03;;ATTIVA
8694;SIM00003616;+39320003790;2025-09-21;;ATTIVA
8695;SIM00005761;+39320016388;2024-05-19;;ATTIVA
8696;SIM00015578;+39320017086;2024-12-13;;ATTIVA
8697;SIM00011378;+39320004517;2025-01-06;;ATTIVA
8698;SIM00009385;+39320012582;2023-07-01;;ATTIVA
8699;SIM00019992;+39320019907;2022-02-16;;ATTIVA
8700;SIM00001278;+39320015741;2021-08-09;;ATTIVA
8701;SIM00009017;+39320016959;2023-03-06;;ATTIVA
8702;SIM00001173;+39320018156;2022-03-09;;ATTIVA
8703;SIM00020879;+39320001524;2023-07-24;;ATTIVA
8704;SIM00001204;+39320018344;2024-04-19;;ATTIVA
8705;SIM00018264;+39320003171;2021-08-07;;ATTIVA
8706;SIM00000258;+39320019102;2022-06-18;;ATTIVA
8707;SIM00018431;+39320001513;2021-04-17;;ATTIVA
8708;SIM00015488;+39320014924;2021-08-22;;ATTIVA
8709;SIM00002038;+39320008988;2026-03-04;;ATTIVA
8710;SIM00010321;+39320011316;2021-12-22;;ATTIVA
8711;SIM00000821;+39320017481;2025-06-16;;ATTIVA
8712;SIM00020097;+39320014718;2023-06-16;;ATTIVA
8713;SIM00022227;+39320001206;2023-11-01;;ATTIVA
8714;SIM00022939;+39320016613;2022-07-27;;ATTIVA
8715;SIM00005250;+39320009606;2025-04-10;;ATTIVA
8716;SIM00014598;+39320008779;2021-08-01;;ATTIVA
8717;SIM00004065;+39320000002;2021-03-18;;ATTIVA
8718;SIM00009091;+39320009571;2024-12-24;;ATTIVA
8719;SIM00018814;+39320014969;2022-09-25;;ATTIVA
8720;SIM00002706;+39320013417;2026-01-11;;ATTIVA
8721;SIM00011200;+39320012589;2023-04-01;;ATTIVA
8722;SIM00011386;+39320012748;2023-08-07;;ATTIVA
8723;SIM00000147;+39320018210;2024-08-27;;ATTIVA
8724;SIM00024605;+39320005510;2024-08-11;;ATTIVA
8725;SIM00005025;+39320012362;2024-06-17;;ATTIVA
8726;SIM00017215;+39320005801;2022-11-19;;ATTIVA
8727;SIM00006829;+39320008077;2025-11-20;;ATTIVA
8728;SIM00010251;+39320005038;2023-01-21;;ATTIVA
8729;SIM00009340;+39320009384;2023-05-06;;ATTIVA
8730;SIM00023542;+39320012647;2025-03-18;;ATTIVA
8731;SIM00013284;+39320018303;2022-03-04;;ATTIVA
8732;SIM00015453;+39320010233;2021-07-05;;ATTIVA
8733;SIM00009871;+39320004380;2025-09-20;;ATTIVA
8734;SIM00005809;+39320007543;2022-03-13;;ATTIVA
8735;SIM00013695;+39320003944;2022-12-13;;ATTIVA
8736;SIM00013538;+39320015941;2021-05-14;;ATTIVA
8737;SIM00010381;+39320012937;2024-05-15;;ATTIVA
8738;SIM00005377;+39320017185;2021-05-16;;ATTIVA
8739;SIM00010121;+39320017268;2022-04-17;;ATTIVA
8740;SIM00004034;+39320019448;2021-10-03;;ATTIVA
8741;SIM00018952;+39320005845;2022-04-22;;ATTIVA
8742;SIM00006511;+39320004989;2023-02-18;;ATTIVA
8743;SIM00011409;+39320004277;2025-10-04;;ATTIVA
8744;SIM00010799;+39320004442;2022-06-11;;ATTIVA
8745;SIM00006481;+39320000307;2021-12-17;;ATTIVA
8746;SIM00005505;+39320008864;2025-05-22;;ATTIVA
8747;SIM00004261;+39320017148;2021-04-12;;ATTIVA
8748;SIM00017802;+39320018646;2025-08-08;;ATTIVA
8749;SIM00020278;+39320018524;2025-08-27;;ATTIVA
8750;SIM00005289;+39320001481;2024-07-16;;ATTIVA
8751;SIM00014662;+39320009888;2023-07-19;;ATTIVA
8752;SIM00012773;+39320007922;2024-08-24;;ATTIVA
8753;SIM00002737;+39320013033;2025-11-14;;ATTIVA
8754;SIM00012750;+39320005724;2025-06-20;;ATTIVA
8755;SIM00023859;+39320006016;2021-11-05;;ATTIVA
8756;SIM00013721;+39320015644;2022-08-04;;ATTIVA
8757;SIM00008682;+39320005194;2021-03-31;;ATTIVA
8758;SIM00011202;+39320006202;2024-07-10;;ATTIVA
8759;SIM00012667;+39320007886;2023-04-04;;ATTIVA
8760;SIM00013384;+39320007778;2022-06-19;;ATTIVA
8761;SIM00000151;+39320013916;2024-03-13;;ATTIVA
8762;SIM00017104;+39320016498;2025-04-03;;ATTIVA
8763;SIM00011694;+39320002267;2025-12-02;;ATTIVA
8764;SIM00018047;+39320000508;2023-07-25;;ATTIVA
8765;SIM00005152;+39320014985;2023-04-08;;ATTIVA
8766;SIM00014556;+39320017825;2026-01-21;;ATTIVA
8767;SIM00022548;+39320013312;2022-06-25;;ATTIVA
8768;SIM00005560;+39320009582;2025-05-19;;ATTIVA
8769;SIM00021816;+39320000163;2023-08-22;;ATTIVA
8770;SIM00013452;+39320010140;2023-09-06;;ATTIVA
8771;SIM00020906;+39320017794;2022-04-11;;ATTIVA
8772;SIM00021272;+39320009416;2024-07-28;;ATTIVA
8773;SIM00007111;+39320004761;2021-08-30;;ATTIVA
8774;SIM00016491;+39320010562;2025-07-21;;ATTIVA
8775;SIM00024519;+39320014353;2021-08-30;;ATTIVA
8776;SIM00019962;+39320012115;2023-07-16;;ATTIVA
8777;SIM00007923;+39320005007;2025-06-02;;ATTIVA
8778;SIM00001033;+39320013664;2025-10-22;;ATTIVA
8779;SIM00024921;+39320005893;2021-07-04;;ATTIVA
8780;SIM00003642;+39320007078;2026-01-02;;ATTIVA
8781;SIM00020549;+39320006105;2021-12-18;;ATTIVA
8782;SIM00009722;+39320005978;2022-11-27;;ATTIVA
8783;SIM00005446;+39320019650;2021-06-24;;ATTIVA
8784;SIM00013157;+39320019072;2026-01-22;;ATTIVA
8785;SIM00000572;+39320014721;2024-08-16;;ATTIVA
8786;SIM00006444;+39320010089;2023-12-08;;ATTIVA
8787;SIM00010812;+39320014179;2021-08-18;;ATTIVA
8788;SIM00018865;+39320001833;2024-09-29;;ATTIVA
8789;SIM00021330;+39320008055;2021-08-09;;ATTIVA
8790;SIM00008723;+39320014250;2024-05-04;;ATTIVA
8791;SIM00018030;+39320012736;2024-04-25;;ATTIVA
8792;SIM00001754;+39320019108;2024-02-22;;ATTIVA
8793;SIM00014486;+39320003744;2023-11-10;;ATTIVA
8794;SIM00015338;+39320014748;2025-09-26;;ATTIVA
8795;SIM00024234;+39320003170;2024-06-23;;ATTIVA
8796;SIM00000782;+39320017100;2023-07-08;;ATTIVA
8797;SIM00016998;+39320000331;2025-03-12;;ATTIVA
8798;SIM00010074;+39320018387;2023-05-31;;ATTIVA
8799;SIM00021078;+39320017013;2024-01-13;;ATTIVA
8800;SIM00008210;+39320008729;2024-05-23;;ATTIVA
8801;SIM00005099;+39320002042;2024-08-17;;ATTIVA
8802;SIM00013408;+39320013496;2024-10-18;;ATTIVA
8803;SIM00014995;+39320002287;2025-06-05;;ATTIVA
8804;SIM00024688;+39320007986;2024-04-26;;ATTIVA
8805;SIM00005341;+39320007284;2021-08-09;;ATTIVA
8806;SIM00002884;+39320010791;2024-01-18;;ATTIVA
8807;SIM00014649;+39320008903;2023-03-11;;ATTIVA
8808;SIM00014064;+39320007950;2021-10-05;;ATTIVA
8809;SIM00017495;+39320000769;2025-01-24;;ATTIVA
8810;SIM00007821;+39320015431;2022-09-05;;ATTIVA
8811;SIM00006792;+39320011823;2022-04-27;;ATTIVA
8812;SIM00001437;+39320011879;2021-07-06;;ATTIVA
8813;SIM00021644;+39320012024;2022-01-23;;ATTIVA
8814;SIM00024610;+39320012086;2023-11-10;;ATTIVA
8815;SIM00011526;+39320010674;2024-08-21;;ATTIVA
8816;SIM00014626;+39320019759;2023-07-14;;ATTIVA
8817;SIM00019339;+39320004555;2025-11-19;;ATTIVA
8818;SIM00011597;+39320018012;2021-12-18;;ATTIVA
8819;SIM00013580;+39320002113;2021-07-15;;ATTIVA
8820;SIM00008786;+39320017115;2025-05-25;;ATTIVA
8821;SIM00000160;+39320018083;2023-02-21;;ATTIVA
8822;SIM00017359;+39320002140;2023-08-28;;ATTIVA
8823;SIM00004302;+39320011819;2023-07-28;;ATTIVA
8824;SIM00023019;+39320018845;2021-09-01;;ATTIVA
8825;SIM00017073;+39320017400;2022-10-26;;ATTIVA
8826;SIM00002540;+39320017107;2024-12-09;;ATTIVA
8827;SIM00024557;+39320001024;2021-04-14;;ATTIVA
8828;SIM00007907;+39320015662;2024-11-30;;ATTIVA
8829;SIM00004370;+39320006264;2021-01-04;;ATTIVA
8830;SIM00003504;+39320010895;2025-06-08;;ATTIVA
8831;SIM00018850;+39320012286;2024-05-01;;ATTIVA
8832;SIM00019988;+39320015857;2021-11-16;;ATTIVA
8833;SIM00012143;+39320015980;2024-10-18;;ATTIVA
8834;SIM00008613;+39320019462;2021-07-03;;ATTIVA
8835;SIM00014090;+39320009840;2021-05-15;;ATTIVA
8836;SIM00004346;+39320013755;2021-01-31;;ATTIVA
8837;SIM00002069;+39320018815;2021-05-31;;ATTIVA
8838;SIM00022524;+39320013176;2024-03-24;;ATTIVA
8839;SIM00020846;+39320004912;2022-02-14;;ATTIVA
8840;SIM00003573;+39320000450;2024-09-09;;ATTIVA
8841;SIM00015261;+39320010683;2024-02-16;;ATTIVA
8842;SIM00005313;+39320007799;2022-03-04;;ATTIVA
8843;SIM00011821;+39320019757;2024-06-08;;ATTIVA
8844;SIM00000315;+39320008842;2022-07-30;;ATTIVA
8845;SIM00016429;+39320014696;2024-08-20;;ATTIVA
8846;SIM00004230;+39320005355;2022-06-10;;ATTIVA
8847;SIM00008389;+39320011028;2022-01-19;;ATTIVA
8848;SIM00001819;+39320003472;2026-01-25;;ATTIVA
8849;SIM00014416;+39320011674;2022-02-15;;ATTIVA
8850;SIM00013764;+39320006396;2024-10-21;;ATTIVA
8851;SIM00012795;+39320014921;2023-12-15;;ATTIVA
8852;SIM00015896;+39320017709;2025-05-30;;ATTIVA
8853;SIM00013323;+39320006876;2025-11-26;;ATTIVA
8854;SIM00016984;+39320016421;2024-06-18;;ATTIVA
8855;SIM00012703;+39320005130;2023-04-22;;ATTIVA
8856;SIM00024344;+39320013958;2025-03-24;;ATTIVA
8857;SIM00022784;+39320012789;2025-12-11;;ATTIVA
8858;SIM00008916;+39320017917;2023-08-23;;ATTIVA
8859;SIM00023327;+39320005146;2021-08-06;;ATTIVA
8860;SIM00003807;+39320004429;2025-08-06;;ATTIVA
8861;SIM00019199;+39320013684;2022-06-09;;ATTIVA
8862;SIM00011201;+39320018388;2021-10-20;;ATTIVA
8863;SIM00006503;+39320019162;2026-02-07;;ATTIVA
8864;SIM00022903;+39320012624;2025-06-12;;ATTIVA
8865;SIM00016903;+39320006593;2022-11-14;;ATTIVA
8866;SIM00022914;+39320019916;2022-09-20;;ATTIVA
8867;SIM00001345;+39320008689;2026-02-07;;ATTIVA
8868;SIM00021420;+39320010222;2023-10-14;;ATTIVA
8869;SIM00005990;+39320000337;2021-04-17;;ATTIVA
8870;SIM00020408;+39320006642;2024-08-26;;ATTIVA
8871;SIM00002775;+39320016821;2024-05-14;;ATTIVA
8872;SIM00016010;+39320007756;2023-02-13;;ATTIVA
8873;SIM00004582;+39320011822;2023-08-08;;ATTIVA
8874;SIM00010116;+39320004940;2023-02-26;;ATTIVA
8875;SIM00022177;+39320010821;2021-05-02;;ATTIVA
8876;SIM00019342;+39320015005;2025-11-19;;ATTIVA
8877;SIM00017136;+39320017368;2026-02-28;;ATTIVA
8878;SIM00022608;+39320001325;2024-02-25;;ATTIVA
8879;SIM00022127;+39320019254;2023-12-19;;ATTIVA
8880;SIM00014963;+39320015147;2023-03-04;;ATTIVA
8881;SIM00014850;+39320005212;2024-01-08;;ATTIVA
8882;SIM00007982;+39320013660;2021-02-24;;ATTIVA
8883;SIM00023381;+39320000464;2021-07-30;;ATTIVA
8884;SIM00005234;+39320009278;2025-12-03;;ATTIVA
8885;SIM00023079;+39320000777;2024-07-21;;ATTIVA
8886;SIM00018058;+39320002682;2021-05-15;;ATTIVA
8887;SIM00007361;+39320019780;2025-08-30;;ATTIVA
8888;SIM00022621;+39320000008;2025-05-07;;ATTIVA
8889;SIM00021717;+39320007398;2021-02-14;;ATTIVA
8890;SIM00000291;+39320005800;2023-07-04;;ATTIVA
8891;SIM00018017;+39320019458;2022-05-09;;ATTIVA
8892;SIM00003812;+39320015245;2023-08-15;;ATTIVA
8893;SIM00009027;+39320014785;2025-03-02;;ATTIVA
8894;SIM00006122;+39320001843;2024-04-05;;ATTIVA
8895;SIM00005951;+39320013663;2024-06-11;;ATTIVA
8896;SIM00010432;+39320008961;2023-03-26;;ATTIVA
8897;SIM00021658;+39320004751;2022-07-07;;ATTIVA
8898;SIM00021297;+39320011793;2024-04-15;;ATTIVA
8899;SIM00021549;+39320016389;2025-08-05;;ATTIVA
8900;SIM00019874;+39320011338;2021-05-24;;ATTIVA
8901;SIM00022819;+39320004127;2021-11-18;;ATTIVA
8902;SIM00014119;+39320000012;2022-05-28;;ATTIVA
8903;SIM00018762;+39320011883;2022-11-09;;ATTIVA
8904;SIM00008845;+39320019942;2025-03-06;;ATTIVA
8905;SIM00000936;+39320010095;2024-06-24;;ATTIVA
8906;SIM00019623;+39320017994;2023-04-11;;ATTIVA
8907;SIM00003842;+39320010361;2024-11-13;;ATTIVA
8908;SIM00017210;+39320007592;2024-02-21;;ATTIVA
8909;SIM00017408;+39320005861;2024-07-02;;ATTIVA
8910;SIM00020328;+39320013869;2025-09-04;;ATTIVA
8911;SIM00011654;+39320016271;2025-11-02;;ATTIVA
8912;SIM00005614;+39320018283;2024-02-16;;ATTIVA
8913;SIM00008981;+39320017789;2021-12-17;;ATTIVA
8914;SIM00007763;+39320015537;2025-04-24;;ATTIVA
8915;SIM00013921;+39320009102;2023-12-17;;ATTIVA
8916;SIM00020800;+39320010087;2023-05-12;;ATTIVA
8917;SIM00007683;+39320006605;2021-12-01;;ATTIVA
8918;SIM00007191;+39320014996;2023-12-31;;ATTIVA
8919;SIM00002661;+39320003979;2023-08-03;;ATTIVA
8920;SIM00006172;+39320016967;2025-11-11;;ATTIVA
8921;SIM00002942;+39320014045;2024-04-24;;ATTIVA
8922;SIM00005618;+39320013685;2023-02-05;;ATTIVA
8923;SIM00024276;+39320009264;2023-03-25;;ATTIVA
8924;SIM00019657;+39320014481;2022-04-26;;ATTIVA
8925;SIM00008027;+39320012670;2025-04-28;;ATTIVA
8926;SIM00018128;+39320007450;2021-09-29;;ATTIVA
8927;SIM00024002;+39320009486;2024-07-03;;ATTIVA
8928;SIM00021002;+39320003434;2022-05-12;;ATTIVA
8929;SIM00009297;+39320006175;2024-03-13;;ATTIVA
8930;SIM00015030;+39320003592;2024-03-19;;ATTIVA
8931;SIM00015148;+39320005517;2021-01-22;;ATTIVA
8932;SIM00008188;+39320019050;2022-12-05;;ATTIVA
8933;SIM00008219;+39320007618;2024-04-29;;ATTIVA
8934;SIM00002663;+39320017259;2025-10-26;;ATTIVA
8935;SIM00015317;+39320004853;2023-12-20;;ATTIVA
8936;SIM00021711;+39320000982;2021-05-17;;ATTIVA
8937;SIM00008402;+39320008567;2021-10-01;;ATTIVA
8938;SIM00018359;+39320000887;2021-05-27;;ATTIVA
8939;SIM00020890;+39320006676;2024-09-15;;ATTIVA
8940;SIM00001494;+39320003893;2021-08-18;;ATTIVA
8941;SIM00009014;+39320009603;2022-08-22;;ATTIVA
8942;SIM00002253;+39320016924;2024-05-04;;ATTIVA
8943;SIM00020203;+39320010872;2025-08-16;;ATTIVA
8944;SIM00004920;+39320018332;2021-09-24;;ATTIVA
8945;SIM00005295;+39320002739;2025-01-31;;ATTIVA
8946;SIM00016269;+39320012728;2025-06-27;;ATTIVA
8947;SIM00024545;+39320008712;2022-01-09;;ATTIVA
8948;SIM00015706;+39320003048;2022-07-21;;ATTIVA
8949;SIM00005939;+39320012205;2021-11-10;;ATTIVA
8950;SIM00003722;+39320007096;2024-06-18;;ATTIVA
8951;SIM00016330;+39320004547;2025-01-12;;ATTIVA
8952;SIM00017679;+39320006607;2024-06-22;;ATTIVA
8953;SIM00014132;+39320002578;2023-11-29;;ATTIVA
8954;SIM00012589;+39320013534;2021-07-07;;ATTIVA
8955;SIM00007274;+39320012680;2025-07-20;;ATTIVA
8956;SIM00020600;+39320010145;2025-10-01;;ATTIVA
8957;SIM00020403;+39320013627;2021-06-24;;ATTIVA
8958;SIM00012664;+39320016311;2024-02-29;;ATTIVA
8959;SIM00020095;+39320009224;2024-07-08;;ATTIVA
8960;SIM00019471;+39320011273;2022-07-10;;ATTIVA
8961;SIM00018908;+39320004307;2022-08-23;;ATTIVA
8962;SIM00000910;+39320005335;2021-06-23;;ATTIVA
8963;SIM00022910;+39320000892;2021-12-13;;ATTIVA
8964;SIM00002690;+39320007784;2024-10-08;;ATTIVA
8965;SIM00021294;+39320009122;2025-09-10;;ATTIVA
8966;SIM00011214;+39320016820;2023-11-17;;ATTIVA
8967;SIM00024549;+39320010838;2025-02-26;;ATTIVA
8968;SIM00009805;+39320016391;2022-08-16;;ATTIVA
8969;SIM00018870;+39320000041;2023-08-06;;ATTIVA
8970;SIM00014902;+39320002207;2021-12-08;;ATTIVA
8971;SIM00021454;+39320012388;2021-01-04;;ATTIVA
8972;SIM00010361;+39320006638;2023-05-18;;ATTIVA
8973;SIM00010557;+39320019466;2021-10-25;;ATTIVA
8974;SIM00024639;+39320009944;2021-02-02;;ATTIVA
8975;SIM00009947;+39320001339;2022-08-02;;ATTIVA
8976;SIM00005651;+39320017484;2024-09-16;;ATTIVA
8977;SIM00017963;+39320006886;2021-12-03;;ATTIVA
8978;SIM00008818;+39320017653;2022-12-26;;ATTIVA
8979;SIM00000097;+39320019073;2021-06-28;;ATTIVA
8980;SIM00016670;+39320018127;2025-01-18;;ATTIVA
8981;SIM00015579;+39320004901;2023-09-14;;ATTIVA
8982;SIM00021337;+39320015237;2022-08-16;;ATTIVA
8983;SIM00007906;+39320001000;2022-07-02;;ATTIVA
8984;SIM00018888;+39320013126;2022-07-05;;ATTIVA
8985;SIM00010867;+39320002608;2024-11-29;;ATTIVA
8986;SIM00023523;+39320013282;2023-02-17;;ATTIVA
8987;SIM00007507;+39320003480;2025-09-08;;ATTIVA
8988;SIM00001130;+39320018889;2022-05-11;;ATTIVA
8989;SIM00016617;+39320006293;2023-05-16;;ATTIVA
8990;SIM00008581;+39320010294;2023-12-01;;ATTIVA
8991;SIM00017415;+39320016909;2024-08-04;;ATTIVA
8992;SIM00005582;+39320012046;2024-04-15;;ATTIVA
8993;SIM00022803;+39320008502;2025-11-12;;ATTIVA
8994;SIM00005164;+39320006757;2021-12-27;;ATTIVA
8995;SIM00020684;+39320015038;2022-06-28;;ATTIVA
8996;SIM00011608;+39320003842;2025-02-22;;ATTIVA
8997;SIM00011281;+39320008316;2022-09-28;;ATTIVA
8998;SIM00011635;+39320001763;2022-11-06;;ATTIVA
8999;SIM00024485;+39320014355;2021-11-20;;ATTIVA
9000;SIM00002421;+39320013870;2023-04-13;;ATTIVA
9001;SIM00015769;+39320007569;2023-10-20;;ATTIVA
9002;SIM00007535;+39320005633;2023-11-04;;ATTIVA
9003;SIM00009627;+39320008795;2025-07-25;;ATTIVA
9004;SIM00024337;+39320014539;2024-02-22;;ATTIVA
9005;SIM00003376;+39320015535;2024-03-16;;ATTIVA
9006;SIM00019518;+39320017046;2022-12-11;;ATTIVA
9007;SIM00006525;+39320010266;2022-11-27;;ATTIVA
9008;SIM00021608;+39320013919;2022-04-07;;ATTIVA
9009;SIM00015849;+39320008556;2024-11-17;;ATTIVA
9010;SIM00005489;+39320002819;2025-08-09;;ATTIVA
9011;SIM00016578;+39320004462;2023-12-06;;ATTIVA
9012;SIM00019522;+39320016614;2022-03-28;;ATTIVA
9013;SIM00021546;+39320012556;2022-04-20;;ATTIVA
9014;SIM00006903;+39320013542;2022-09-17;;ATTIVA
9015;SIM00005431;+39320003757;2022-01-07;;ATTIVA
9016;SIM00005071;+39320006979;2021-11-30;;ATTIVA
9017;SIM00003138;+39320017486;2022-11-24;;ATTIVA
9018;SIM00004299;+39320009403;2022-04-26;;ATTIVA
9019;SIM00010041;+39320019615;2021-12-27;;ATTIVA
9020;SIM00011981;+39320016456;2021-05-07;;ATTIVA
9021;SIM00014615;+39320009680;2025-11-10;;ATTIVA
9022;SIM00006663;+39320019211;2025-09-06;;ATTIVA
9023;SIM00007577;+39320016818;2025-11-04;;ATTIVA
9024;SIM00016066;+39320004221;2022-07-01;;ATTIVA
9025;SIM00000945;+39320017048;2021-05-20;;ATTIVA
9026;SIM00016980;+39320011979;2023-09-25;;ATTIVA
9027;SIM00013591;+39320013740;2023-12-25;;ATTIVA
9028;SIM00010839;+39320004774;2023-11-07;;ATTIVA
9029;SIM00008041;+39320003116;2021-07-03;;ATTIVA
9030;SIM00003756;+39320016749;2021-01-24;;ATTIVA
9031;SIM00008303;+39320016025;2023-01-12;;ATTIVA
9032;SIM00017773;+39320008664;2025-01-26;;ATTIVA
9033;SIM00022121;+39320013042;2022-01-09;;ATTIVA
9034;SIM00010356;+39320006634;2022-09-09;;ATTIVA
9035;SIM00017047;+39320014907;2024-03-26;;ATTIVA
9036;SIM00001561;+39320013734;2021-01-06;;ATTIVA
9037;SIM00022603;+39320015296;2022-07-05;;ATTIVA
9038;SIM00022746;+39320010249;2022-03-10;;ATTIVA
9039;SIM00018377;+39320005019;2026-02-17;;ATTIVA
9040;SIM00015403;+39320002668;2024-09-17;;ATTIVA
9041;SIM00022554;+39320019593;2024-04-01;;ATTIVA
9042;SIM00023947;+39320006260;2022-08-16;;ATTIVA
9043;SIM00002465;+39320008865;2023-09-12;;ATTIVA
9044;SIM00023902;+39320006054;2024-05-13;;ATTIVA
9045;SIM00008383;+39320005391;2024-03-05;;ATTIVA
9046;SIM00001509;+39320001364;2024-01-06;;ATTIVA
9047;SIM00001702;+39320004865;2021-12-15;;ATTIVA
9048;SIM00000319;+39320017927;2024-02-06;;ATTIVA
9049;SIM00023320;+39320001588;2024-02-18;;ATTIVA
9050;SIM00023867;+39320002523;2023-02-21;;ATTIVA
9051;SIM00012916;+39320010902;2023-12-30;;ATTIVA
9052;SIM00000526;+39320004770;2024-08-09;;ATTIVA
9053;SIM00013304;+39320018311;2025-06-16;;ATTIVA
9054;SIM00019679;+39320016576;2022-09-21;;ATTIVA
9055;SIM00003829;+39320005818;2022-12-21;;ATTIVA
9056;SIM00013892;+39320008254;2023-10-02;;ATTIVA
9057;SIM00021720;+39320000119;2023-10-22;;ATTIVA
9058;SIM00024926;+39320017711;2025-01-10;;ATTIVA
9059;SIM00008391;+39320014879;2023-08-22;;ATTIVA
9060;SIM00018146;+39320008964;2025-05-19;;ATTIVA
9061;SIM00016585;+39320002536;2022-07-02;;ATTIVA
9062;SIM00023816;+39320001801;2021-12-20;;ATTIVA
9063;SIM00005932;+39320017493;2025-04-19;;ATTIVA
9064;SIM00016078;+39320010252;2024-07-08;;ATTIVA
9065;SIM00002331;+39320016638;2025-09-22;;ATTIVA
9066;SIM00017209;+39320014600;2025-03-22;;ATTIVA
9067;SIM00016075;+39320005466;2024-04-15;;ATTIVA
9068;SIM00003174;+39320002607;2025-02-06;;ATTIVA
9069;SIM00005571;+39320006312;2024-01-25;;ATTIVA
